,customer_id,customer_name,customer_segment,order_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_name,product_category,product_subcategory,product_manufacturer
1175,189,Dan Campbell,Consumer,CA-2018-128363,8/13/18,Memphis,Tennessee,South,United States,38109,8/18/18,Standard Class,6750,1507,5,0.2, $9.00 ,0.38, $24.00 ,Staples,Office Supplies,Fasteners,Other
1176,214,Dean Katz,Corporate,CA-2017-155481,9/1/17,Philadelphia,Pennsylvania,East,United States,19140,9/5/17,Standard Class,5115,1507,7,0.2, $5.00 ,0.33, $17.00 ,Staples,Office Supplies,Fasteners,Other
1177,215,Dean percer,Home Office,CA-2018-148404,10/7/18,Charlotte,North Carolina,South,United States,28205,10/11/18,Standard Class,7532,1507,3,0.2, $6.00 ,0.31, $19.00 ,Staples,Office Supplies,Fasteners,Other
1178,224,Dennis Kane,Consumer,CA-2016-145065,12/12/16,San Diego,California,West,United States,92105,12/15/16,First Class,2902,1507,2,0, $4.00 ,0.46, $8.00 ,Staples,Office Supplies,Fasteners,Other
1179,234,Don Miller,Corporate,CA-2017-149195,9/5/17,Houston,Texas,Central,United States,77070,9/7/17,Second Class,4939,1507,8,0.2, $5.00 ,0.34, $16.00 ,Staples,Office Supplies,Fasteners,Other
1180,238,Dorothy Wardle,Corporate,US-2018-164147,2/2/18,Columbus,Ohio,East,United States,43229,2/5/18,First Class,9953,1507,9,0.2, $7.00 ,0.33, $21.00 ,Staples,Office Supplies,Fasteners,Other
1181,250,Edward Hooks,Corporate,CA-2018-152499,1/22/18,Chicago,Illinois,Central,United States,60623,1/25/18,Second Class,7676,1507,5,0.2, $5.00 ,0.33, $15.00 ,Staples,Office Supplies,Fasteners,Other
1182,262,Eric Hoffmann,Consumer,US-2017-110156,11/19/17,Houston,Texas,Central,United States,77041,11/24/17,Standard Class,9030,1507,12,0.2, $22.00 ,0.38, $58.00 ,Staples,Office Supplies,Fasteners,Other
1183,266,Erica Hernandez,Home Office,CA-2015-140165,5/13/15,Hialeah,Florida,South,United States,33012,5/15/15,First Class,1005,1507,2,0.2, $2.00 ,0.34, $7.00 ,Staples,Office Supplies,Fasteners,Other
1184,271,Erin Smith,Corporate,CA-2015-108189,10/2/15,Tempe,Arizona,West,United States,85281,10/5/15,First Class,232,1507,2,0.2, $1.00 ,0.31, $5.00 ,Staples,Office Supplies,Fasteners,Other
1185,273,Eugene Barchas,Consumer,CA-2016-111612,11/28/16,Columbus,Ohio,East,United States,43229,12/2/16,Standard Class,1997,1507,2,0.2, $1.00 ,0.19, $3.00 ,Staples,Office Supplies,Fasteners,Other
1186,279,Evan Minnotte,Home Office,CA-2018-162033,3/26/18,Virginia Beach,Virginia,South,United States,23464,4/2/18,Standard Class,8028,1507,2,0, $1.00 ,0.35, $4.00 ,Staples,Office Supplies,Fasteners,Other
1187,283,Frank Gastineau,Home Office,CA-2018-101308,10/2/18,Seattle,Washington,West,United States,98105,10/7/18,Standard Class,5666,1507,3,0, $4.00 ,0.46, $9.00 ,Staples,Office Supplies,Fasteners,Other
1188,309,Greg Guthrie,Corporate,CA-2015-106439,10/31/15,Los Angeles,California,West,United States,90049,11/4/15,Standard Class,188,1507,3,0, $5.00 ,0.46, $11.00 ,Staples,Office Supplies,Fasteners,Other
1189,309,Greg Guthrie,Corporate,CA-2018-131807,10/5/18,Chico,California,West,United States,95928,10/10/18,Standard Class,6873,1507,5,0, $7.00 ,0.46, $15.00 ,Staples,Office Supplies,Fasteners,Other
1190,345,Jamie Frazer,Consumer,US-2018-123862,1/7/18,Long Beach,California,West,United States,90805,1/9/18,Second Class,9647,1507,1,0, $4.00 ,0.45, $8.00 ,Staples,Office Supplies,Fasteners,Other
1191,381,Joe Kamberova,Consumer,CA-2016-127607,3/20/16,Carrollton,Texas,Central,United States,75007,3/26/16,Standard Class,2432,1507,9,0.2, $6.00 ,0.33, $19.00 ,Staples,Office Supplies,Fasteners,Other
1192,388,John Lee,Consumer,CA-2015-100136,9/5/15,New York City,New York,East,United States,10011,9/11/15,Standard Class,13,1507,324,0.2, $114.00 ,0.22, $518.00 ,Staples,Office Supplies,Fasteners,Other
1193,392,Jonathan Doherty,Corporate,CA-2015-122336,4/13/15,Philadelphia,Pennsylvania,East,United States,19140,4/17/15,Second Class,553,1507,13,0.2, $10.00 ,0.33, $31.00 ,Staples,Office Supplies,Fasteners,Other
1194,414,Kalyca Meade,Corporate,CA-2018-116358,11/2/18,Overland Park,Kansas,Central,United States,66212,11/6/18,Standard Class,6210,1507,3,0, $9.00 ,0.5, $18.00 ,Staples,Office Supplies,Fasteners,Other
1195,441,Ken Heidel,Corporate,CA-2015-102673,11/1/15,Charlotte,North Carolina,South,United States,28205,11/5/15,Standard Class,75,1507,5,0.2, $1.00 ,0.19, $8.00 ,Staples,Office Supplies,Fasteners,Other
1196,486,Maria Bertelson,Consumer,CA-2018-149944,11/12/18,Longview,Washington,West,United States,98632,11/16/18,Second Class,7584,1507,3,0, $9.00 ,0.5, $18.00 ,Staples,Office Supplies,Fasteners,Other
1197,517,Maxwell Schwartz,Consumer,CA-2015-119032,11/27/15,New York City,New York,East,United States,10035,12/3/15,Standard Class,486,1507,2,0, $1.00 ,0.35, $4.00 ,Staples,Office Supplies,Fasteners,Other
1198,531,Michael Stewart,Corporate,CA-2015-116757,6/30/15,Houston,Texas,Central,United States,77095,7/4/15,Standard Class,438,1507,6,0.2, $7.00 ,0.34, $21.00 ,Staples,Office Supplies,Fasteners,Other
1199,555,Nat Carroll,Consumer,CA-2016-112452,4/4/16,Lansing,Michigan,Central,United States,48911,4/4/16,Same Day,2033,1507,2,0, $3.00 ,0.45, $6.00 ,Staples,Office Supplies,Fasteners,Other
1200,555,Nat Carroll,Consumer,CA-2018-111332,5/20/18,Fargo,North Dakota,Central,United States,58103,5/22/18,Second Class,6057,1507,3,0, $3.00 ,0.47, $7.00 ,Staples,Office Supplies,Fasteners,Other
1201,634,Rick Reed,Corporate,CA-2017-101623,2/28/17,New York City,New York,East,United States,10035,3/6/17,Standard Class,3519,1507,6,0, $18.00 ,0.5, $36.00 ,Staples,Office Supplies,Fasteners,Other
1202,641,Rob Williams,Corporate,CA-2015-156993,6/28/15,Detroit,Michigan,Central,United States,48234,7/4/15,Standard Class,1372,1507,1,0, $3.00 ,0.5, $6.00 ,Staples,Office Supplies,Fasteners,Other
1203,687,Sean Miller,Home Office,CA-2015-145317,3/18/15,Jacksonville,Florida,South,United States,32216,3/23/15,Standard Class,1127,1507,3,0.2, $6.00 ,0.31, $19.00 ,Staples,Office Supplies,Fasteners,Other
1204,697,Sheri Gordon,Consumer,CA-2016-130218,3/23/16,Florence,South Carolina,South,United States,29501,3/26/16,First Class,2495,1507,4,0, $14.00 ,0.45, $32.00 ,Staples,Office Supplies,Fasteners,Other
1205,711,Steve Carroll,Home Office,CA-2017-143924,7/28/17,Holland,Michigan,Central,United States,49423,8/3/17,Standard Class,4763,1507,7,0, $9.00 ,0.45, $20.00 ,Staples,Office Supplies,Fasteners,Other
1206,728,Susan Vittorini,Consumer,US-2018-147669,12/25/18,Fairfield,Ohio,East,United States,45014,12/30/18,Standard Class,9824,1507,13,0.2, $13.00 ,0.33, $39.00 ,Staples,Office Supplies,Fasteners,Other
1207,732,Tamara Dahlen,Consumer,CA-2016-114468,8/23/16,Bolingbrook,Illinois,Central,United States,60440,8/23/16,Same Day,2088,1507,8,0.2, $2.00 ,0.19, $12.00 ,Staples,Office Supplies,Fasteners,Other
1208,736,Ted Butterfield,Consumer,CA-2017-145982,8/27/17,Quincy,Massachusetts,East,United States,2169,9/1/17,Second Class,4854,1507,4,0, $5.00 ,0.45, $12.00 ,Staples,Office Supplies,Fasteners,Other
1209,787,Vivian Mathis,Consumer,US-2018-166394,9/4/18,Nashua,New Hampshire,East,United States,3060,9/6/18,Second Class,9970,1507,6,0, $7.00 ,0.47, $15.00 ,Staples,Office Supplies,Fasteners,Other
1210,792,Zuschuss Carroll,Consumer,CA-2016-106978,9/28/16,Aurora,Colorado,West,United States,80013,10/4/16,Standard Class,1867,1507,3,0.2, $1.00 ,0.19, $5.00 ,Staples,Office Supplies,Fasteners,Other
1211,14,Alan Hwang,Consumer,CA-2015-153983,11/29/15,San Francisco,California,West,United States,94122,12/6/15,Standard Class,1303,1653,2,0.2, $72.00 ,0.13, $576.00 ,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1212,379,Jocasta Rupert,Consumer,CA-2018-117079,10/23/18,Jacksonville,Florida,South,United States,32216,10/27/18,Standard Class,6234,1653,3,0.2, $108.00 ,0.13, $864.00 ,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1213,402,Julia Barnett,Home Office,US-2017-155173,3/6/17,Philadelphia,Pennsylvania,East,United States,19120,3/10/17,Standard Class,9328,1653,2,0.4, $(72.00),-0.17, $432.00 ,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1214,454,Laurel Workman,Corporate,CA-2015-160773,7/1/15,Deltona,Florida,South,United States,32725,7/5/15,Standard Class,1455,1653,2,0.2, $72.00 ,0.13, $576.00 ,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1215,490,Maribeth Schnelling,Consumer,CA-2016-130659,12/4/16,New York City,New York,East,United States,10035,12/9/16,Second Class,2505,1653,5,0, $540.00 ,0.3," $1,800.00 ",Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1216,646,Roger Barcio,Home Office,CA-2018-152975,9/14/18,New York City,New York,East,United States,10035,9/16/18,First Class,7707,1653,3,0, $324.00 ,0.3," $1,080.00 ",Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
1217,14,Alan Hwang,Consumer,CA-2016-155040,11/10/16,Brentwood,California,West,United States,94513,11/15/16,Standard Class,3134,1096,2,0, $35.00 ,0.44, $80.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1218,27,Allen Rosenblatt,Corporate,CA-2016-164427,7/31/16,Hattiesburg,Mississippi,South,United States,39401,8/6/16,Standard Class,3353,1096,6,0, $105.00 ,0.44, $240.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1219,171,Clay Rozendal,Home Office,US-2018-105998,11/3/18,San Diego,California,West,United States,92037,11/5/18,First Class,9479,1096,5,0, $88.00 ,0.44, $200.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1220,275,Eugene Moren,Home Office,CA-2016-146255,3/7/16,Newark,Delaware,East,United States,19711,3/10/16,First Class,2931,1096,3,0, $53.00 ,0.44, $120.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1221,317,Hallie Redmond,Home Office,CA-2018-113278,1/14/18,Richmond,Indiana,Central,United States,47374,1/20/18,Standard Class,6131,1096,4,0, $70.00 ,0.44, $160.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1222,334,Hunter Glantz,Consumer,CA-2018-117821,6/12/18,Marion,Ohio,East,United States,43302,6/16/18,Standard Class,6292,1096,2,0.2, $19.00 ,0.3, $64.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1223,436,Kelly Lampkin,Corporate,CA-2018-147333,12/14/18,Fayetteville,Arkansas,South,United States,72701,12/20/18,Standard Class,7497,1096,4,0, $70.00 ,0.44, $160.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1224,630,Rick Bensley,Home Office,CA-2017-120803,3/9/17,Milford,Connecticut,East,United States,6460,3/13/17,Standard Class,4084,1096,5,0, $88.00 ,0.44, $200.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1225,652,Ross Baird,Home Office,US-2017-168620,12/24/17,Charlotte,North Carolina,South,United States,28205,12/28/17,Second Class,9415,1096,8,0.2, $77.00 ,0.3, $256.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1226,707,Stefania Perrino,Corporate,US-2018-118087,9/9/18,Philadelphia,Pennsylvania,East,United States,19134,9/13/18,Standard Class,9603,1096,3,0.2, $29.00 ,0.3, $96.00 ,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft
1227,14,Alan Hwang,Consumer,CA-2016-165050,12/7/16,New York City,New York,East,United States,10024,12/9/16,First Class,3372,241,2,0.2, $2.00 ,0.35, $7.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1228,48,Anne Pryor,Home Office,US-2017-103674,12/6/17,Los Angeles,California,West,United States,90032,12/10/17,Standard Class,8980,241,4,0.2, $5.00 ,0.35, $13.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1229,114,Brosina Hoffman,Consumer,CA-2018-127306,1/14/18,Johnson City,Tennessee,South,United States,37604,1/18/18,Standard Class,6700,241,2,0.7, $(2.00),-0.73, $3.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1230,439,Ken Brennan,Corporate,CA-2017-168361,6/21/17,Chicago,Illinois,Central,United States,60623,6/25/17,Standard Class,5535,241,1,0.8, $(1.00),-1.6, $1.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1231,463,Lindsay Castell,Home Office,US-2017-139262,2/21/17,Tampa,Florida,South,United States,33614,2/25/17,Standard Class,9221,241,3,0.7, $(3.00),-0.73, $4.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1232,513,Maurice Satty,Consumer,CA-2017-134348,11/12/17,Mesa,Arizona,West,United States,85204,11/19/17,Standard Class,4504,241,5,0.7, $(5.00),-0.73, $6.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1233,617,Rachel Payne,Corporate,CA-2015-155264,10/19/15,San Francisco,California,West,United States,94110,10/22/15,Second Class,1334,241,6,0.2, $7.00 ,0.35, $20.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1234,617,Rachel Payne,Corporate,CA-2017-167983,8/21/17,Seattle,Washington,West,United States,98115,8/24/17,Second Class,5522,241,10,0.2, $12.00 ,0.35, $33.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1235,723,Sung Pak,Corporate,US-2016-126753,8/16/16,Philadelphia,Pennsylvania,East,United States,19134,8/20/16,Standard Class,8734,241,3,0.7, $(3.00),-0.73, $4.00 ,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery
1236,14,Alan Hwang,Consumer,CA-2016-165050,12/7/16,New York City,New York,East,United States,10024,12/9/16,First Class,3373,1315,5,0.2, $7.00 ,0.34, $21.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1237,68,Barry Französisch,Corporate,CA-2015-165568,2/15/15,Seattle,Washington,West,United States,98105,2/19/15,Standard Class,1559,1315,5,0.2, $7.00 ,0.34, $21.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1238,322,Harry Greene,Consumer,CA-2018-141873,10/9/18,New York City,New York,East,United States,10024,10/14/18,Standard Class,7277,1315,3,0.2, $4.00 ,0.34, $13.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1239,420,Karl Braun,Consumer,CA-2017-133123,9/6/17,Thomasville,North Carolina,South,United States,27360,9/11/17,Standard Class,4457,1315,2,0.7, $(2.00),-0.77, $3.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1240,482,Lynn Smith,Consumer,CA-2015-124730,11/26/15,Utica,New York,East,United States,13501,11/26/15,Same Day,617,1315,4,0.2, $6.00 ,0.34, $17.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1241,697,Sheri Gordon,Consumer,CA-2016-153535,5/20/16,Wilson,North Carolina,South,United States,27893,5/24/16,Standard Class,3093,1315,4,0.7, $(5.00),-0.77, $6.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1242,714,Steven Cartwright,Consumer,CA-2018-108539,3/21/18,Los Angeles,California,West,United States,90045,3/23/18,Second Class,5964,1315,2,0.2, $3.00 ,0.34, $9.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1243,716,Steven Ward,Corporate,CA-2017-137050,7/14/17,New York City,New York,East,United States,10009,7/18/17,Second Class,4578,1315,2,0.2, $3.00 ,0.34, $9.00 ,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard
1244,14,Alan Hwang,Consumer,CA-2016-165050,12/7/16,New York City,New York,East,United States,10024,12/9/16,First Class,3374,518,6,0, $224.00 ,0.29, $774.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1245,58,Art Ferguson,Consumer,CA-2017-146934,5/22/17,Passaic,New Jersey,East,United States,7055,5/27/17,Standard Class,4890,518,2,0, $75.00 ,0.29, $258.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1246,93,Bill Tyler,Corporate,CA-2015-107769,10/28/15,Garden City,Kansas,Central,United States,67846,11/1/15,Standard Class,220,518,2,0, $75.00 ,0.29, $258.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1247,149,Chris Selesnick,Corporate,CA-2018-105487,10/8/18,San Diego,California,West,United States,92105,10/14/18,Standard Class,5852,518,1,0.2, $12.00 ,0.11, $103.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1248,282,Frank Carlisle,Home Office,CA-2018-167640,3/6/18,San Francisco,California,West,United States,94109,3/10/18,Standard Class,8227,518,2,0.2, $23.00 ,0.11, $206.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1249,323,Harry Marie,Corporate,CA-2018-125199,10/19/18,Philadelphia,Pennsylvania,East,United States,19120,10/25/18,Standard Class,6624,518,4,0.4, $(57.00),-0.18, $310.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1250,343,James Galang,Consumer,CA-2016-131856,5/12/16,Houston,Texas,Central,United States,77041,5/17/16,Standard Class,2552,518,6,0.2, $70.00 ,0.11, $619.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1251,345,Jamie Frazer,Consumer,CA-2018-121083,7/9/18,Manchester,Connecticut,East,United States,6040,7/15/18,Standard Class,6424,518,2,0, $75.00 ,0.29, $258.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1252,466,Lisa DeCherney,Consumer,CA-2017-139878,11/11/17,Detroit,Michigan,Central,United States,48234,11/16/17,Standard Class,4648,518,2,0, $75.00 ,0.29, $258.00 ,Digium D40 VoIP phone,Technology,Phones,Other
1253,14,Alan Hwang,Consumer,CA-2017-166485,2/20/17,Nashville,Tennessee,South,United States,37211,2/27/17,Standard Class,5490,1487,2,0.2, $6.00 ,0.34, $16.00 ,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other
1254,178,Craig Carroll,Consumer,CA-2016-119480,1/9/16,Henderson,Kentucky,South,United States,42420,1/13/16,Standard Class,2187,1487,5,0, $24.00 ,0.47, $52.00 ,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other
1255,397,Joseph Airdo,Consumer,CA-2018-128335,9/29/18,Mount Vernon,New York,East,United States,10550,10/5/18,Standard Class,6747,1487,5,0, $24.00 ,0.47, $52.00 ,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other
1256,664,Sally Hughsby,Corporate,US-2017-115441,7/25/17,Milwaukee,Wisconsin,Central,United States,53209,7/28/17,Second Class,9073,1487,2,0, $10.00 ,0.47, $21.00 ,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other
1257,717,Stewart Carmichael,Corporate,US-2017-114013,3/13/17,Philadelphia,Pennsylvania,East,United States,19134,3/15/17,Second Class,9057,1487,5,0.2, $14.00 ,0.34, $41.00 ,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other
1258,14,Alan Hwang,Consumer,CA-2018-104080,3/8/18,Anaheim,California,West,United States,92804,3/15/18,Standard Class,5779,1138,2,0, $1.00 ,0.26, $3.00 ,Newell 323,Office Supplies,Art,Newell
1259,485,Marc Harrigan,Home Office,CA-2016-137603,9/19/16,Santa Fe,New Mexico,West,United States,87505,9/24/16,Standard Class,2716,1138,5,0, $2.00 ,0.26, $8.00 ,Newell 323,Office Supplies,Art,Newell
1260,523,Michael Dominguez,Corporate,CA-2018-104024,8/29/18,Philadelphia,Pennsylvania,East,United States,19134,9/3/18,Second Class,5777,1138,7,0.2, $1.00 ,0.08, $9.00 ,Newell 323,Office Supplies,Art,Newell
1261,14,Alan Hwang,Consumer,CA-2018-104080,3/8/18,Anaheim,California,West,United States,92804,3/15/18,Standard Class,5780,782,5,0.2, $64.00 ,0.38, $171.00 ,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
1262,483,Magdelene Morse,Consumer,CA-2015-108861,5/28/15,Seattle,Washington,West,United States,98105,6/1/15,Standard Class,243,782,4,0.2, $51.00 ,0.38, $137.00 ,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
1263,515,Max Jones,Consumer,CA-2016-101868,6/9/16,Miami,Florida,South,United States,33178,6/16/16,Standard Class,1719,782,5,0.7, $(43.00),-0.67, $64.00 ,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
1264,631,Rick Duston,Consumer,CA-2015-108147,6/8/15,Long Beach,New York,East,United States,11561,6/13/15,Standard Class,229,782,2,0.2, $26.00 ,0.38, $68.00 ,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
1265,631,Rick Duston,Consumer,CA-2017-164637,3/4/17,Mishawaka,Indiana,Central,United States,46544,3/8/17,Standard Class,5427,782,3,0, $64.00 ,0.5, $128.00 ,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other
1266,14,Alan Hwang,Consumer,CA-2018-147956,12/24/18,Seattle,Washington,West,United States,98105,12/31/18,Standard Class,7519,1202,6,0, $-   ,0," $1,004.00 ",Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,Office Impressions
